NIC;CLIENTE;DOMICILIO_SUMINISTRO;LOCALIDAD;DEPARTAMENTO;COD_POSTAL;REF_DIRECCION;NRO_FACTURA;F_VCTO_FAC;F_LECT_ANT;F_LECT_ACT;PERIODO;TARIFA;IMPORTE_NETO;IMPORTE_IVA;IMPORTE_TOTAL;COBRADO;CSMO_FACT;CSMO_FACT_PUNTA;CSMO_FACT_VALLE;CSMO_FACT_LLANO;POT_CONTRATADA;POT_DEMANDADA;POT_FACT_PUNTA;POT_FACT_VALLE;POT_FACT_LLANO;COS_FI;BAJO_FACTOR_POTENCIA;EXCESO_POTENCIA
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1260095;13/12/2021;01/11/2021;01/12/2021; 122021;T2 B MT/BT;431413,82;116481,73;673012,00;Si;0;8835;8610;29655;160;127;127;101;147;0,99;0,00;22873,14
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1294603;14/02/2022;01/01/2022;01/02/2022; 022022;T2 B MT/BT;439729,62;118727,00;620539,00;Si;0;9375;6870;26940;160;121;121;105;168;0,99;0,00;14422,69
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1310119;14/03/2022;01/02/2022;01/03/2022; 032022;T2 B MT/BT;765137,93;206587,24;1016804,00;Si;0;20325;20565;48120;218;243;243;242;257;0,99;0,00;74474,32
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1329919;18/04/2022;01/03/2022;01/04/2022; 042022;T2 B MT/BT;1046863,95;282653,27;1494901,00;Si;0;27720;30870;70455;218;259;259;251;272;0,98;0,00;103118,29
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1398815;16/08/2022;01/07/2022;01/08/2022; 082022;T2 B MT/BT;511276,60;138044,68;738108,00;Si;0;8010;7785;25230;94;88;88;71;130;0,99;0,00;79277,00
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1417028;15/09/2022;01/08/2022;01/09/2022; 092022;T2 B MT/BT;467245,57;126156,30;671559,00;Si;0;6135;6015;21435;72;91;91;67;126;0,99;0,00;118915,51
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1365929;16/06/2022;01/05/2022;01/06/2022; 062022;T2 B MT/BT;455274,56;122924,13;657926,00;Si;0;7065;5505;20550;94;89;89;54;120;0,99;0,00;109742,93
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1380133;14/07/2022;01/06/2022;01/07/2022; 072022;T2 B MT/BT;480040,52;129610,94;689772,00;Si;0;6840;6585;21300;94;87;87;54;125;0,99;0,00;79277,00
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1469524;15/12/2022;01/11/2022;01/12/2022; 122022;T2 B MT/BT;743688,73;200795,96;1029244,00;Si;0;6645;5775;21570;119;90;90;53;152;0,99;0,00;119510,34
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1485049;13/01/2023;01/12/2022;01/01/2023; 012023;T2 B MT/BT;757561,89;204541,71;1046115,00;Si;0;5865;4830;18405;119;79;79;50;115;0,99;0,00;131834,57
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1505884;16/02/2023;01/01/2023;01/02/2023; 022023;T2 B MT/BT;828624,73;223728,68;1158560,00;Si;0;7710;6090;23655;119;126;126;109;162;0,99;0,00;123236,67
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1540023;14/04/2023;01/02/2023;01/03/2023; 032023;T2 B MT/BT;1810022,13;488705,98;2521722,00;Si;0;20415;20580;47010;218;249;249;229;241;0,99;0,00;123236,67
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1649041;17/10/2023;01/09/2023;01/10/2023; 102023;T2 B MT/BT;933467,98;252036,35;1304466,00;Si;0;5055;4395;17220;72;74;74;48;102;0,99;0,00;132739,84
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1667714;16/11/2023;01/10/2023;01/11/2023; 112023;T2 B MT/BT;1118494,82;301993,60;1563336,00;Si;0;6525;6045;20595;72;103;103;65;121;0,99;0,00;191301,54
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1700577;15/01/2024;01/12/2023;01/01/2024; 012024;T2 B MT/BT;2266345,13;611913,19;3142420,00;Si;0;8820;6960;24330;119;100;100;66;128;0,99;0,00;424334,61
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1872927;14/10/2024;01/09/2024;01/10/2024; 102024;T2 B MT/BT;6515663,52;1759229,15;9131658,00;Si;0;5325;5100;19530;72;86;86;49;103;0,99;0,00;1355586,12
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1891088;15/11/2024;01/10/2024;01/11/2024; 112024;T2 B MT/BT;7002811,98;1890759,23;9795699,00;Si;0;4725;3690;17130;72;79;79;45;126;0,99;0,00;1951918,18
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1556712;15/05/2023;01/04/2023;01/05/2023; 052023;T2 B MT/BT;1727116,86;466321,55;2419090,00;Si;0;13710;13905;37635;218;165;165;210;202;0,99;0,00;214465,98
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1720372;15/02/2024;01/01/2024;01/02/2024; 022024;T2 B MT/BT;2743213,29;740667,59;3798340,00;Si;0;12510;10935;34830;119;170;170;132;183;0,99;0,00;554232,96
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1736117;14/03/2024;01/02/2024;01/03/2024; 032024;T2 B MT/BT;12315128,15;3325084,60;16814722,00;Si;0;23700;25200;60540;218;243;243;226;254;0,98;0,00;1281340,42
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1776162;16/05/2024;01/04/2024;01/05/2024; 052024;T2 B MT/BT;10396617,13;2807086,63;14361209,00;Si;0;17565;17760;45480;218;248;248;227;261;0,98;0,00;860900,59
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1794548;14/06/2024;01/05/2024;01/06/2024; 062024;T2 B MT/BT;4855561,09;1311001,49;6857346,00;Si;0;6705;6615;20175;94;82;82;75;106;0,99;0,00;860900,59
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1815735;15/07/2024;01/06/2024;01/07/2024; 072024;T2 B MT/BT;5728410,75;1546670,90;8033203,00;Si;0;5310;5070;16860;94;89;89;41;106;0,99;0,00;1075533,46
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1835542;15/08/2024;01/07/2024;01/08/2024; 082024;T2 B MT/BT;6374131,96;1721015,63;8945703,00;Si;0;6210;5850;22635;94;82;82;44;126;0,99;0,00;906881,50
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1854683;16/09/2024;01/08/2024;01/09/2024; 092024;T2 B MT/BT;6352426,88;1715155,26;8918651,00;Si;0;6135;5970;22245;72;75;75;66;112;0,99;0,00;1244453,12
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1970849;25/03/2025;01/02/2025;01/03/2025; 032025;T2 B MT/BT;23977935,84;6474042,68;33206906,00;Si;0;23595;26325;59745;218;269;269;239;273;0,98;0,00;4928286,84
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;2122077;17/11/2025;01/10/2025;01/11/2025; 112025;T2 B MT/BT;7570392,06;2044005,86;10596973,00;Si;0;5610;3920;20166;72;81;81;46;118;0,99;0,00;1721905,12
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1909851;16/12/2024;01/11/2024;01/12/2024; 122024;T2 B MT/BT;10092437,21;2724958,05;14064001,00;Si;0;7110;4680;22665;119;110;110;50;124;0,98;0,00;2103671,68
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;2004077;16/05/2025;01/04/2025;01/05/2025; 052025;T2 B MT/BT;17624496,48;4758614,05;23543928,00;Si;0;13020;13845;37485;218;199;199;184;239;0,99;0,00;2258798,14
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;2043074;14/07/2025;01/05/2025;01/06/2025; 062025;T2 B MT/BT;15863731,35;4283207,46;22262698,00;Si;0;14160;14190;40890;94;199;199;184;239;0,99;0,00;5427744,40
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;2063031;18/08/2025;01/07/2025;01/08/2025; 082025;T2 B MT/BT;11737908,89;3169235,40;16400768,00;Si;0;4200;4130;17295;94;65;65;32;101;0,99;0,00;5427744,40
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;2103551;16/10/2025;01/09/2025;01/10/2025; 102025;T2 B MT/BT;6679849,66;1803559,41;9358069,00;Si;0;4167;3511;16078;72;79;79;32;108;0,99;0,00;1347577,92
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1928898;16/01/2025;01/12/2024;01/01/2025; 012025;T2 B MT/BT;10497530,23;2834333,16;14643394,00;Si;0;8475;6255;25335;119;99;99;68;132;0,99;0,00;2103671,68
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1948227;17/02/2025;01/01/2025;01/02/2025; 022025;T2 B MT/BT;15332223,68;4139700,39;21330750,00;Si;0;13590;12285;36225;119;230;230;177;239;0,98;0,00;4674825,96
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1983661;14/04/2025;01/03/2025;01/04/2025; 042025;T2 B MT/BT;24610524,95;6644841,74;34184788,00;Si;0;26070;27120;63540;218;248;248;236;261;0,98;0,00;4928286,84
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;2083473;15/09/2025;01/08/2025;01/09/2025; 092025;T2 B MT/BT;6431291,55;1736448,72;9083603,00;Si;0;4104;3814;16742;72;66;66;32;102;0,99;0,00;1122981,60
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;2141184;15/12/2025;01/11/2025;01/12/2025; 122025;T2 B MT/BT;11172069,73;3016458,83;15507258,00;Si;0;7714;5298;24191;119;113;113;56;138;0,99;0,00;2010018,94
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;2206966;26/03/2026;01/02/2026;01/03/2026; 032026;T2 B MT/BT;23013370,90;6213610,14;31922251,00;Si;0;21315;23119;52562;250;236;236;220;237;0,99;0,00;814621,14
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;919408;13/01/2020;01/12/2019;01/01/2020; 012020;T2 B MT/BT;221868,19;59904,41;301769,00;Si;0;7785;6030;24180;160;111;111;82;146;0,99;0,00;0,00
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;935842;14/02/2020;01/01/2020;01/02/2020; 022020;T2 B MT/BT;264132,23;71315,70;359104,00;Si;0;11190;8790;30780;160;165;165;154;160;0,99;0,00;3441,24
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;993109;16/06/2020;01/05/2020;01/06/2020; 062020;T2 B MT/BT;261350,01;70564,50;358898,00;Si;0;11730;11280;30300;160;126;126;108;137;0,99;0,00;0,00
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1021399;14/08/2020;01/07/2020;01/08/2020; 082020;T2 B MT/BT;236300,67;63801,18;322402,00;Si;0;8730;9675;27120;160;101;101;87;160;0,99;0,00;0,00
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1050687;15/10/2020;01/09/2020;01/10/2020; 102020;T2 B MT/BT;238671,57;64441,33;325955,00;Si;0;9015;9255;26820;160;107;107;94;131;0,99;0,00;0,00
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1063088;13/11/2020;01/10/2020;01/11/2020; 112020;T2 B MT/BT;250190,27;67551,38;341766,00;Si;0;10185;10320;29100;160;110;110;84;126;0,99;0,00;0,00
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1076957;14/12/2020;01/11/2020;01/12/2020; 122020;T2 B MT/BT;258640,76;69833,01;353399,00;Si;0;10845;10290;31320;160;121;121;89;144;0,99;0,00;0,00
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1090722;15/01/2021;01/12/2020;01/01/2021; 012021;T2 B MT/BT;295579,39;79806,44;403467,00;Si;0;14115;12000;36405;160;149;149;121;172;0,99;0,00;8258,98
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1213643;16/09/2021;01/08/2021;01/09/2021; 092021;T2 B MT/BT;442797,56;119555,34;645140,00;Si;0;11520;15255;40005;160;114;114;102;175;0,99;0,00;44788,21
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1229113;15/10/2021;01/09/2021;01/10/2021; 102021;T2 B MT/BT;462772,04;124948,45;671485,00;Si;0;12000;13650;38100;160;124;124;104;161;0,99;0,00;49332,91
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1244721;15/11/2021;01/10/2021;01/11/2021; 112021;T2 B MT/BT;476782,04;128731,15;691286,00;Si;0;12300;13335;38190;160;141;141;102;174;0,99;0,00;24506,94
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1277114;17/01/2022;01/12/2021;01/01/2022; 012022;T2 B MT/BT;406476,40;109748,63;579464,00;Si;0;8205;6045;24375;160;103;103;64;123;0,99;0,00;22873,14
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1433423;14/10/2022;01/09/2022;01/10/2022; 102022;T2 B MT/BT;558709,83;150851,65;792200,00;Si;0;6420;7425;23205;72;77;77;72;120;0,99;0,00;118915,51
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1449363;14/11/2022;01/10/2022;01/11/2022; 112022;T2 B MT/BT;550211,96;148557,23;778430,00;Si;0;6480;5580;20790;72;100;100;52;118;0,99;0,00;118915,51
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1347436;16/05/2022;01/04/2022;01/05/2022; 052022;T2 B MT/BT;843087,14;227633,53;1190683,00;Si;0;15600;17490;41340;218;245;245;229;254;0,99;0,00;103118,29
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1540024;14/04/2023;01/03/2023;01/04/2023; 042023;T2 B MT/BT;2475756,44;668454,24;3445300,00;Si;0;29790;34305;75810;218;267;267;250;287;0,96;0,00;197751,86
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1684771;15/12/2023;01/11/2023;01/12/2023; 122023;T2 B MT/BT;2354907,29;635824,97;3246562,00;Si;0;9165;7440;28185;119;130;130;66;154;0,99;0,00;424334,61
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1577504;15/06/2023;01/05/2023;01/06/2023; 062023;T2 B MT/BT;1367983,57;369355,56;1932902,00;Si;0;8850;8925;26595;94;107;107;74;149;0,99;0,00;269383,80
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1595705;17/07/2023;01/06/2023;01/07/2023; 072023;T2 B MT/BT;1096806,84;296137,85;1545484,00;Si;0;5685;6435;18915;94;63;63;54;111;0,99;0,00;214726,22
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1611908;14/08/2023;01/07/2023;01/08/2023; 082023;T2 B MT/BT;1101710,19;297461,75;1547965,00;Si;0;5850;6210;18690;94;69;69;47;99;0,99;0,00;214726,22
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1630623;15/09/2023;01/08/2023;01/09/2023; 092023;T2 B MT/BT;1004347,46;271173,81;1407552,00;Si;0;5550;5895;19110;72;74;74;66;106;0,99;0,00;132739,84
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;1754085;15/04/2024;01/03/2024;01/04/2024; 042024;T2 B MT/BT;13120612,33;3542565,33;17881066,00;Si;0;26775;29160;68310;218;253;253;229;256;0,96;0,00;1281340,42
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;2181143;18/02/2026;01/01/2026;01/02/2026; 022026;T2 B MT/BT;17843559,47;4817761,06;26297632,00;Si;0;11493;11003;31064;250;199;199;186;237;0,99;0,00;830225,22
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;2158703;15/01/2026;01/12/2025;01/01/2026; 012026;T2 B MT/BT;11262187,32;3040790,58;15648300,00;Si;0;8181;6660;24689;119;103;103;63;137;0,99;0,00;2010018,94
1505890;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7087  GD082M;FRAY LUIS BELTRAN;MAIPU;5531;-;2043270;17/07/2025;01/06/2025;01/07/2025; 072025;T2 B MT/BT;11972954,46;3232697,70;16802044,00;Si;0;5025;4636;18824;94;73;73;48;116;1,00;0,00;5427744,40
1507254;BAGUAL S.A. , ;LAS PIEDRITAS 3898  ;FRAY LUIS BELTRAN;MAIPU;5531;;924963;27/01/2020;01/12/2019;01/01/2020; 012020;T2 RA  BT;22306,98;6022,88;30409,00;Si;0;1367;5198;0;27;0;29;30;0;0,85;0,00;241,22
1507254;BAGUAL S.A. , ;LAS PIEDRITAS 3898  ;FRAY LUIS BELTRAN;MAIPU;5531;;940443;27/02/2020;01/01/2020;01/02/2020; 022020;T2 RA  BT;19517,79;5269,80;26776,00;Si;0;587;5338;0;27;0;29;29;0;0,85;0,00;241,22
1507254;BAGUAL S.A. , ;LAS PIEDRITAS 3898  ;FRAY LUIS BELTRAN;MAIPU;5531;;954309;26/03/2020;01/02/2020;01/03/2020; 032020;T2 RA  BT;20448,01;5520,96;27997,00;Si;0;631;5625;0;27;0;29;29;0;0,85;0,00;241,22
1507254;BAGUAL S.A. , ;LAS PIEDRITAS 3898  ;FRAY LUIS BELTRAN;MAIPU;5531;;967654;27/04/2020;01/03/2020;01/04/2020; 042020;T2 RA  BT;15729,43;4246,95;21598,00;Si;0;542;3962;0;27;0;29;29;0;0,85;0,00;241,22
1507254;BAGUAL S.A. , ;LAS PIEDRITAS 3898  ;FRAY LUIS BELTRAN;MAIPU;5531;;981140;26/05/2020;01/04/2020;01/05/2020; 052020;T2 RA  BT;11716,86;3163,55;16060,00;Si;0;319;2479;0;27;0;29;29;0;0,87;0,00;241,22
1507254;BAGUAL S.A. , ;LAS PIEDRITAS 3898  ;FRAY LUIS BELTRAN;MAIPU;5531;;996885;25/06/2020;01/05/2020;01/06/2020; 062020;T2 RA  BT;17833,42;4815,03;24324,00;Si;0;674;4561;0;27;0;30;29;0;0,86;0,00;241,22
1507254;BAGUAL S.A. , ;LAS PIEDRITAS 3898  ;FRAY LUIS BELTRAN;MAIPU;5531;;1010167;23/07/2020;01/06/2020;01/07/2020; 072020;T2 RA  BT;15198,54;4103,61;20831,00;Si;0;734;3463;0;27;0;30;30;0;0,87;0,00;241,22
1507254;BAGUAL S.A. , ;LAS PIEDRITAS 3898  ;FRAY LUIS BELTRAN;MAIPU;5531;;1025820;27/08/2020;01/07/2020;01/08/2020; 082020;T2 RA  BT;11331,36;3059,47;15541,00;Si;0;505;2341;0;27;0;29;29;0;0,88;0,00;241,22
1507254;BAGUAL S.A. , ;LAS PIEDRITAS 3898  ;FRAY LUIS BELTRAN;MAIPU;5531;;1038888;24/09/2020;01/08/2020;01/09/2020; 092020;T2 RA  BT;15023,57;4056,36;21602,00;Si;0;523;3722;0;27;0;29;30;0;0,87;0,00;241,22
1507254;BAGUAL S.A. , ;LAS PIEDRITAS 3898  ;FRAY LUIS BELTRAN;MAIPU;5531;;1053495;26/10/2020;01/09/2020;01/10/2020; 102020;T2 RA  BT;21197,64;5723,36;30051,00;Si;0;553;6020;0;27;0;30;30;0;0,86;0,00;241,22
1507254;BAGUAL S.A. , ;LAS PIEDRITAS 3898  ;FRAY LUIS BELTRAN;MAIPU;5531;;1066169;24/11/2020;01/10/2020;01/11/2020; 112020;T2 RA  BT;28117,72;7591,78;39549,00;Si;0;698;8448;0;27;0;29;29;0;0,85;0,00;241,22
1507254;BAGUAL S.A. , ;LAS PIEDRITAS 3898  ;FRAY LUIS BELTRAN;MAIPU;5531;;1081642;28/12/2020;01/11/2020;01/12/2020; 122020;T2 RA  BT;18556,48;5010,25;26660,00;Si;0;455;5175;0;27;0;29;29;0;0,85;0,00;241,22
1507254;BAGUAL S.A. , ;LAS PIEDRITAS 3898  ;FRAY LUIS BELTRAN;MAIPU;5531;;1122568;25/03/2021;01/02/2021;01/03/2021; 032021;T2 RA  BT;18050,14;4873,54;25889,00;Si;0;820;3245;0;27;0;30;29;0;0,85;0,00;425,09
1507254;BAGUAL S.A. , ;LAS PIEDRITAS 3898  ;FRAY LUIS BELTRAN;MAIPU;5531;;1094833;28/01/2021;01/12/2020;01/01/2021; 012021;T2 RA  BT;28771,28;7768,25;40361,00;Si;0;1800;6995;0;27;0;30;30;0;0,85;0,00;241,22
1507254;BAGUAL S.A. , ;LAS PIEDRITAS 3898  ;FRAY LUIS BELTRAN;MAIPU;5531;;1109424;25/02/2021;01/01/2021;01/02/2021; 022021;T2 RA  BT;28454,91;7682,83;40019,00;Si;0;1506;6164;0;27;0;30;30;0;0,85;0,00;395,44
1507254;BAGUAL S.A. , ;LAS PIEDRITAS 3898  ;FRAY LUIS BELTRAN;MAIPU;5531;;1139008;03/05/2021;01/03/2021;01/04/2021; 042021;T2 RA  BT;12850,60;3469,66;18674,00;Si;0;629;1621;0;27;0;30;30;0;0,86;0,00;425,09
1507254;BAGUAL S.A. , ;LAS PIEDRITAS 3898  ;FRAY LUIS BELTRAN;MAIPU;5531;;1150300;26/05/2021;01/04/2021;01/05/2021; 052021;T2 RA  BT;25922,05;6998,95;37566,00;Si;0;1209;5321;0;27;0;30;30;0;0,85;0,00;425,09
1507254;BAGUAL S.A. , ;LAS PIEDRITAS 3898  ;FRAY LUIS BELTRAN;MAIPU;5531;;1165793;25/06/2021;01/05/2021;01/06/2021; 062021;T2 RA  BT;15821,91;4271,92;23411,00;Si;0;807;2313;0;27;0;30;30;0;0,87;0,00;425,09
1507254;BAGUAL S.A. , ;LAS PIEDRITAS 3898  ;FRAY LUIS BELTRAN;MAIPU;5531;;1180363;26/07/2021;01/06/2021;01/07/2021; 072021;T2 RA  BT;10466,96;2826,08;15664,00;Si;0;398;977;0;27;0;30;30;0;0,91;0,00;425,09
1507254;BAGUAL S.A. , ;LAS PIEDRITAS 3898  ;FRAY LUIS BELTRAN;MAIPU;5531;;1197963;25/08/2021;01/07/2021;01/08/2021; 082021;T2 RA  BT;17931,51;4841,51;26200,00;Si;0;764;3170;0;27;0;30;30;0;0,87;0,00;425,09
1507254;BAGUAL S.A. , ;LAS PIEDRITAS 3898  ;FRAY LUIS BELTRAN;MAIPU;5531;;1212779;22/09/2021;01/08/2021;01/09/2021; 092021;T2 RA  BT;16938,12;4573,29;9619,00;Si;0;743;2842;0;27;0;30;30;0;0,88;0,00;425,09
1507254;BAGUAL S.A. , ;LAS PIEDRITAS 3898  ;FRAY LUIS BELTRAN;MAIPU;5531;;1232237;28/10/2021;01/09/2021;01/10/2021; 102021;T2 RA  BT;20102,77;5427,75;29971,00;Si;0;614;4023;0;27;0;30;30;0;0,87;0,00;463,35
1507254;BAGUAL S.A. , ;LAS PIEDRITAS 3898  ;FRAY LUIS BELTRAN;MAIPU;5531;;1248767;25/11/2021;01/10/2021;01/11/2021; 112021;T2 RA  BT;25172,96;6796,70;37166,00;Si;0;1134;4466;0;27;0;29;29;0;0,86;0,00;529,43
1507254;BAGUAL S.A. , ;LAS PIEDRITAS 3898  ;FRAY LUIS BELTRAN;MAIPU;5531;;1271015;07/01/2022;01/11/2021;01/12/2021; 122021;T2 RA  BT;19306,58;5212,78;28584,00;Si;0;914;2743;0;27;0;29;29;0;0,86;0,00;529,43
1507254;BAGUAL S.A. , ;LAS PIEDRITAS 3898  ;FRAY LUIS BELTRAN;MAIPU;5531;;1284320;02/02/2022;01/12/2021;01/01/2022; 012022;T2 RA  BT;30487,73;8231,69;44790,00;Si;0;1260;6174;0;27;0;30;29;0;0,85;0,00;529,43
